hour,small_part,med_part,sulf_diox,nitr_diox,trioxygen,temp,pres,rain,wind,wind_sp,date,carb_monox
23,15.0,30.0,23.0,36.0,46.0,-2.8,1033.6,0.0,N,1.7,31-Jan-2017,800.0
12,52.0,52.0,8.0,28.0,118.0,27.1,998.6,0.0,ENE,1.1,10-Jun-2015,800.0
3,38.0,38.0,7.0,38.0,68.0,8.8,1008.0,0.0,SSE,1.5,4-Apr-2016,600.0
11,167.0,167.0,23.0,71.0,10.0,-4.5,1021.3,0.0,SW,1.1,25-Nov-2016,3400.0
2,77.0,77.0,36.0,41.0,2.0,-3.65666666666667,1019.0,0.0,SE,0.9,19-Jan-2018,800.0
23,17.0,18.0,7.0,31.0,54.0,-5.7,1028.4,0.0,NW,1.1,21-Jan-2017,500.0
19,102.0,157.0,28.0,37.0,168.0,22.6,1003.7,0.0,SSW,1.3,17-May-2014,700.0
7,7.0,11.0,22.0,32.0,16.0,-2.0,1012.2,0.0,E,0.7,11-Dec-2014,500.0
16,10.0,13.0,2.0,11.0,87.0,16.1,994.4,0.0,NNW,4.3,11-May-2016,300.0
0,,,,,,17.8,1013.6,0.0,NE,0.4,17-Sep-2016,1222.923
7,104.0,118.0,18.0,88.0,2.0,-2.0,1018.4,0.0,NNW,1.2,24-Dec-2016,3800.0
7,143.0,143.0,13.0,55.0,9.0,-1.1,1012.2,0.0,ENE,0.9,12-Feb-2017,2800.0
6,255.0,313.0,100.0,128.0,3.0,-4.9,1030.0,0.0,NE,1.2,24-Dec-2014,6900.0
16,64.0,100.0,15.0,45.0,69.0,13.9,1003.1,0.0,SSE,2.0,18-Mar-2016,800.0
22,41.0,68.0,2.0,31.0,107.0,28.6,998.6,0.0,S,2.3,9-Aug-2017,1100.0
8,72.0,81.0,11.0,54.0,77.0,0.5,1024.9,0.0,NW,2.3,14-Mar-2014,1500.0
13,11.0,43.0,15.0,14.0,54.0,6.6,1007.0,0.0,NW,6.8,11-Dec-2014,400.0
13,175.0,197.0,17.0,12.0,85.0,30.3,996.1,0.0,E,2.6,11-Aug-2014,2200.0
7,11.0,15.0,7.0,31.0,21.0,-2.7,1021.8,0.0,WNW,3.7,16-Dec-2016,800.0
22,208.0,257.0,3.0,193.0,3.0,15.5,1017.3,0.0,ENE,1.1,4-Oct-2016,2300.0
1,92.0,93.0,2.0,29.0,132.0,23.8,1000.0,0.0,NNE,2.2,13-Jun-2017,900.0
3,29.0,29.0,2.0,63.0,2.0,24.5,1000.7,0.0,SE,0.7,13-Aug-2017,700.0
4,227.0,243.0,41.0,54.0,36.0,-0.9,1008.4,0.0,NW,1.0,7-Mar-2016,2200.0
9,19.0,28.0,50.0,30.0,32.0,0.1,1025.6,0.0,NW,3.9,21-Jan-2015,700.0
20,57.0,99.0,17.0,50.0,34.0,3.9,1023.6,0.0,SW,3.0,17-Feb-2018,800.0
14,239.0,296.0,47.0,125.0,12.0,7.8,1020.0,0.0,E,1.9,26-Nov-2015,3000.0
15,45.0,45.0,5.0,36.0,227.0,33.3,998.2,0.0,W,1.0,14-Jun-2015,700.0
11,164.0,164.0,2.0,20.0,74.0,27.1,997.2,0.0,SE,1.4,21-Jul-2016,900.0
8,115.0,115.0,2.0,30.0,48.0,20.9,1005.9,0.0,ENE,1.8,8-Jun-2017,1200.0
11,15.0,29.0,8.0,29.0,52.0,-3.2,1016.4,0.0,ENE,1.1,13-Jan-2017,500.0
13,105.0,125.0,25.0,73.0,20.0,-1.8,1014.5,0.0,E,1.6,27-Nov-2016,1800.0
1,88.0,160.0,6.0,32.0,115.0,23.6,1005.6,0.0,E,1.0,8-Jul-2016,800.0
23,12.0,17.0,2.0,22.0,48.0,18.7,1000.3,0.0,N,1.1,13-Jun-2016,400.0
10,270.0,309.0,94.0,109.0,81.0,12.9,1017.1,0.0,SSE,1.7,16-Mar-2014,2600.0
17,38.0,161.0,10.0,30.0,124.0,22.6,1006.2,0.0,WSW,5.1,4-May-2016,400.0
10,10.0,21.0,4.0,8.0,119.0,29.9,995.6,0.0,ESE,1.7,3-Aug-2014,400.0
19,12.0,29.0,2.0,27.0,163.0,31.3,992.4,0.0,E,1.3,12-Jul-2015,300.0
1,143.0,164.0,109.0,102.0,1.0,-1.3,1023.2,0.0,ESE,0.8,19-Jan-2015,4000.0
20,169.0,179.0,2.0,44.0,178.0,28.8,997.5,0.0,SE,1.4,31-Jul-2015,1400.0
11,47.0,94.0,2.0,56.0,24.0,18.7,1013.7,0.0,SE,2.3,17-Oct-2017,900.0
18,8.0,16.0,1.0,39.0,17.0,14.9,1012.1,0.0,NNE,1.0,23-Sep-2014,300.0
13,56.0,82.0,12.0,26.0,203.0,31.7,996.7,0.0,ENE,1.0,13-Jun-2015,900.0
7,44.0,93.0,4.0,72.0,19.0,25.8,996.2,0.0,ESE,1.5,19-Jun-2015,700.0
17,266.0,292.0,4.0,157.0,8.0,11.6,996.9,0.0,ESE,0.9,4-Nov-2017,2600.0
10,105.0,118.0,68.0,43.0,117.0,17.4,1001.4,0.0,SSE,2.1,28-Apr-2014,1700.0
21,148.0,166.0,44.0,97.0,5.0,-0.5,1011.4,0.0,N,1.2,6-Dec-2017,4100.0
8,15.0,40.0,8.0,44.0,21.0,29.9,1004.2,0.0,ENE,1.5,18-Aug-2014,500.0
2,32.0,32.0,2.0,29.0,69.0,25.6,992.4,0.0,E,1.0,29-Jul-2016,300.0
21,24.0,90.0,2.0,16.0,81.0,22.2,994.8,0.0,NW,2.6,13-May-2015,300.0
4,184.0,229.0,31.0,105.0,7.0,-5.4,1017.9,0.0,WNW,0.5,10-Jan-2017,3800.0
6,84.0,242.0,12.0,85.0,2.0,9.8,1008.3,0.0,ENE,0.8,7-Apr-2015,700.0
11,182.0,152.0,16.0,59.0,70.0,28.3,999.0,0.0,ESE,1.3,18-Jul-2014,1700.0
2,75.0,75.0,2.0,61.0,54.0,20.5,994.1,0.0,N,1.9,19-Jun-2015,800.0
2,31.0,50.0,2.0,27.0,68.0,14.1,1006.1,0.0,NW,1.2,19-Sep-2015,600.0
22,14.0,16.0,2.0,23.0,77.0,18.9,1009.3,2.5,NE,1.7,31-Aug-2016,700.0
21,241.0,241.0,12.0,90.0,8.0,2.9,1015.5,0.0,NNW,0.4,4-Dec-2017,2900.0
14,15.0,39.0,6.0,15.0,45.0,2.3,1024.4,0.0,NW,4.7,27-Dec-2017,300.0
1,13.0,55.0,4.0,51.0,19.0,11.5,992.5,0.0,NW,1.8,15-May-2015,300.0
12,13.0,67.0,6.0,13.0,45.0,-1.8,1014.0,0.0,WSW,3.8,31-Dec-2015,500.0
12,29.0,29.0,15.0,15.0,80.0,33.9,999.9,0.0,NNW,2.6,23-Aug-2014,600.0
20,60.0,60.0,9.0,38.0,169.0,28.9,1000.1,0.0,SW,2.7,25-Jul-2015,900.0
23,39.0,43.0,20.0,55.0,27.0,1.6,1023.0,0.0,ENE,3.6,27-Feb-2017,1400.0
8,113.0,84.0,14.0,52.0,1.0,20.2,1015.6,0.0,ESE,0.7,18-Sep-2014,2400.0
0,3.0,103.0,4.0,42.0,78.0,23.7,994.7,0.0,N,1.2,24-Jun-2014,800.0
3,15.0,44.0,3.0,23.0,43.0,3.8,1007.4,0.0,NNE,0.4,12-Apr-2014,400.0
20,37.0,42.0,24.0,59.0,28.0,-7.5,1025.9,0.0,WSW,1.0,10-Feb-2015,900.0
9,197.0,228.0,165.0,110.0,6.0,-1.8,1023.5,0.0,SW,1.5,23-Dec-2014,4600.0
4,22.0,28.0,13.0,25.0,48.0,0.7,1012.3,0.0,NNW,2.1,5-Feb-2018,800.0
2,156.0,156.0,3.0,24.0,86.0,19.3,995.3,2.8,NNW,3.3,12-May-2017,1100.0
1,63.0,105.0,10.0,36.0,123.0,23.4,1005.9,0.0,ESE,1.5,7-Jul-2016,1000.0
18,27.0,52.0,17.0,47.0,37.0,-0.4,1018.0,0.0,WNW,3.6,25-Jan-2017,400.0
7,95.0,166.0,30.0,35.0,48.0,8.3,1017.6,0.0,NNW,1.2,23-Mar-2015,1500.0
10,14.0,14.0,2.0,29.0,48.0,24.0,999.3,6.4,ESE,1.2,4-Aug-2015,200.0
7,48.0,64.0,2.0,17.0,53.0,24.6,998.6,0.0,NW,0.8,1-Aug-2016,800.0
11,21.0,24.0,2.0,19.0,108.0,30.2,1001.3,0.0,ESE,1.4,8-Aug-2017,800.0
10,22.0,24.0,28.0,25.0,101.0,32.6,997.4,0.0,NNE,2.9,12-Jun-2015,500.0
14,84.0,105.0,74.0,70.0,25.0,10.3,1003.4,0.0,ENE,2.3,23-Mar-2014,1222.923
4,135.0,161.0,,54.0,2.0,2.9,1001.5,0.0,W,0.9,27-Mar-2014,900.0
11,7.0,7.0,2.0,18.0,82.0,24.9,1006.1,0.0,WNW,2.3,15-Aug-2017,500.0
8,34.0,44.0,11.0,59.0,2.0,-2.0,1031.5,0.0,NE,1.1,29-Nov-2017,1300.0
19,32.0,74.0,10.0,34.0,217.0,29.1,1002.7,0.0,SSE,2.1,3-Jul-2016,800.0
3,103.0,122.0,20.0,98.0,2.0,-6.5,1019.3,0.0,NNW,1.6,28-Jan-2017,1500.0
21,160.0,167.0,11.0,97.0,4.0,-4.7,1017.7,0.0,WNW,1.2,27-Nov-2016,2600.0
6,60.0,72.0,3.0,47.0,14.0,6.3,1018.4,0.0,NW,0.5,17-Oct-2014,700.0
17,124.0,324.0,64.0,70.0,30.0,10.1,1010.0,0.0,ENE,1.1,6-Mar-2017,2200.0
16,124.0,142.0,6.0,29.0,251.0,31.5,997.0,0.0,ESE,2.5,8-Jul-2017,1900.0
0,37.0,37.0,2.0,46.0,2.0,10.5,1009.6,0.0,W,0.6,22-Oct-2017,1100.0
17,114.0,273.0,79.0,120.0,6.0,-0.7,1018.0,0.0,W,0.5,14-Feb-2015,2800.0
22,59.0,59.0,2.0,33.0,25.0,13.6,1006.5,0.0,ENE,0.9,14-May-2017,500.0
6,,,,,,13.3,1010.2,0.0,NE,1.4,29-Apr-2015,1222.923
15,61.0,240.0,9.0,53.0,99.0,19.8,1006.3,0.0,SSE,4.1,10-Apr-2017,900.0
18,8.0,8.0,4.0,2.0,76.0,3.0,1022.3,0.0,ESE,1.4,6-Feb-2018,100.0
10,161.0,243.0,24.0,113.0,13.0,13.4,1021.4,0.0,W,0.9,26-Mar-2016,1900.0
1,,,,,,16.6,1011.1,0.0,NW,4.2,8-Oct-2016,1222.923
15,21.0,62.0,13.0,20.0,43.0,9.0,1013.9,0.0,SW,0.9,8-Dec-2014,600.0
14,84.0,84.0,6.0,30.0,184.0,30.4,1004.5,0.0,S,2.7,4-Sep-2017,900.0
3,3.0,5.0,2.0,12.0,80.0,25.1,996.2,0.0,NNW,2.2,11-Aug-2015,200.0
3,274.0,274.0,30.0,118.0,5.0,-3.3,1020.7,0.0,E,0.3,19-Dec-2017,5900.0
21,36.0,98.0,2.0,27.0,84.0,22.9,997.6,0.0,NNE,1.2,13-May-2015,300.0
3,18.0,18.0,2.0,34.0,51.0,19.4,1003.6,0.0,NNW,1.0,31-Aug-2015,600.0
7,68.0,97.0,11.0,42.0,39.0,12.3,1008.3,0.0,W,0.7,12-Apr-2015,900.0
1,54.0,54.0,3.0,115.0,2.0,24.4,1000.2,0.0,ENE,1.2,29-Jun-2015,2400.0
6,36.0,75.0,16.0,49.0,27.0,6.9,1008.1,0.0,ESE,1.5,18-Mar-2016,900.0
2,39.0,57.0,16.0,24.0,2.0,0.6,1024.5,0.0,NW,1.0,9-Nov-2017,900.0
2,29.0,40.0,19.0,13.0,17.0,-2.7,1018.5,0.0,WNW,0.7,12-Feb-2018,500.0
5,17.0,31.0,2.0,24.0,79.0,19.4,1000.6,0.0,N,1.3,30-Aug-2017,200.0
4,213.0,246.0,9.0,96.0,,4.9,1021.5,0.0,E,0.6,1-Nov-2014,1800.0
4,42.0,77.0,19.0,,38.0,6.9,1016.2,0.0,ESE,2.5,19-Apr-2014,800.0
16,148.0,148.0,13.0,120.0,17.0,-2.7,1019.9,0.0,E,1.3,27-Nov-2016,2300.0
0,15.0,19.0,7.0,29.0,51.0,-4.2,1034.6,0.0,ENE,0.7,24-Feb-2017,500.0
8,13.0,24.0,34.0,24.0,25.0,3.8,1011.1,0.0,W,2.5,25-Nov-2014,400.0
19,96.0,96.0,6.0,71.0,7.0,1.8,1020.4,0.0,ENE,0.1,7-Jan-2018,1900.0
19,14.0,34.0,1.0,20.0,119.0,27.8,999.3,0.0,N,1.1,24-Aug-2014,400.0
5,13.0,15.0,5.0,12.0,54.0,-4.4,1023.6,0.0,NW,1.0,27-Feb-2016,500.0
10,26.0,89.0,12.0,23.0,56.0,32.9,993.3,0.0,WNW,4.1,17-Aug-2014,500.0
5,8.0,8.0,2.0,5.0,71.0,,,,,,18-Feb-2016,300.0
23,36.0,114.0,10.0,51.0,91.0,26.5,1005.4,0.0,WSW,3.4,3-Jun-2016,500.0
19,114.0,116.0,16.0,33.0,58.0,2.0,1019.0,0.0,SW,1.4,19-Feb-2016,1100.0
8,156.0,156.0,3.0,43.0,22.0,26.0,998.7,0.0,E,2.0,1-Aug-2015,1400.0
11,3.0,10.0,2.0,10.0,80.0,8.9,1021.5,0.0,N,3.7,12-Mar-2015,300.0
20,25.0,65.0,2.0,64.0,47.0,22.3,1003.5,0.0,NNW,1.2,6-Sep-2016,400.0
21,9.0,9.0,2.0,39.0,51.0,13.9,1016.6,0.3,NW,2.1,10-Sep-2016,500.0
7,20.0,28.0,18.0,83.0,10.0,-2.2,1021.9,0.0,NE,1.4,24-Feb-2018,600.0
8,65.0,65.0,2.0,34.0,84.0,23.1,1010.5,0.0,E,1.4,29-Aug-2015,900.0
19,36.0,90.0,3.0,80.0,3.0,9.1,1021.3,0.0,N,0.8,30-Oct-2016,700.0
5,55.0,167.0,23.0,118.0,2.0,11.4,990.4,0.0,W,0.6,11-May-2014,1000.0
23,74.0,97.0,5.0,101.0,36.0,25.7,997.5,0.0,SE,1.6,24-Jul-2016,1100.0
16,24.0,59.0,7.0,13.0,193.0,32.5,986.3,0.0,E,1.6,18-Jun-2014,500.0
7,4.0,20.0,2.0,15.0,76.0,28.4,995.7,0.0,N,2.1,12-Jul-2015,200.0
17,18.0,47.0,2.0,46.0,81.0,24.6,1008.4,0.0,SSE,1.9,13-Oct-2016,300.0
2,54.0,98.0,20.0,87.0,7.0,0.0,1010.0,0.0,NNW,0.3,2-Mar-2016,1400.0
5,16.0,59.0,2.0,63.0,2.0,21.0,990.9,0.0,NE,0.7,17-Jun-2017,500.0
3,20.0,32.0,6.0,64.0,15.0,-13.4,1026.4,0.0,ENE,1.2,19-Jan-2017,1000.0
5,346.0,368.0,58.0,77.0,4.0,-3.64,1013.2,0.0,NW,1.0,28-Jan-2018,5500.0
6,62.0,89.0,44.0,43.0,46.0,14.1,1012.8,0.0,E,1.7,26-Apr-2017,2100.0
3,54.0,144.0,8.0,107.0,2.0,16.1,1014.6,0.0,ENE,1.1,21-Sep-2017,1000.0
11,26.0,34.0,20.0,35.0,26.775,13.6,1011.8,0.0,SE,2.1,7-Nov-2014,500.0
17,80.0,80.0,38.0,69.0,68.0,4.1,1022.4,0.0,WSW,2.6,31-Jan-2018,1200.0
20,8.0,6.0,2.0,22.0,54.4068,12.7,1018.7,0.0,N,1.5,3-Nov-2014,300.0
16,36.0,41.0,21.0,55.0,11.5668,2.3,1026.8,0.0,SW,1.2,15-Dec-2014,1222.923
8,26.0,54.0,42.0,28.0,55.0,28.5,993.4,0.0,N,2.4,9-Aug-2014,800.0
7,40.0,101.0,14.0,18.0,49.266000000000005,8.7,1012.0,0.0,N,4.4,16-Nov-2014,400.0
22,30.0,30.0,3.0,44.0,33.0,14.6,1007.9,0.1,SSW,1.7,30-Sep-2016,800.0
5,80.0,142.0,28.0,84.0,5.0,4.8,1023.9,0.0,ESE,1.3,24-Mar-2016,2700.0
13,261.0,316.0,76.0,106.0,60.0,21.6,1009.3,0.0,N,2.1,31-Mar-2015,3400.0
22,82.0,105.0,16.0,40.0,106.0,17.5,1007.5,0.0,ESE,1.5,3-May-2014,800.0
15,114.0,209.0,19.0,137.0,51.0,24.1,1008.0,0.0,SW,1.4,17-Oct-2015,1100.0
12,158.0,192.0,83.0,107.0,63.0,13.4,1027.2,0.0,SE,1.9,25-Mar-2016,3000.0
20,106.0,148.0,7.0,24.0,188.0,25.8,1001.9,0.0,E,2.2,5-Sep-2015,1100.0
7,12.0,23.0,13.0,47.0,37.0,-5.8,1021.1,0.0,NE,1.5,13-Jan-2017,600.0
15,9.0,67.0,4.0,6.0,85.0,-1.4333333333333302,1026.33333333333,0.0,NW,5.9,19-Jan-2018,300.0
15,28.0,18.0,19.0,21.0,52.0,7.4,1018.5,0.0,ESE,1.2,5-Jan-2015,600.0
23,214.0,207.0,14.0,41.0,143.0,27.4,994.8,2.0,E,1.3,7-Jul-2014,1500.0
10,10.0,22.0,2.0,21.0,50.0,26.5,1014.2,0.0,NNE,2.4,26-Aug-2017,200.0
18,113.0,113.0,2.0,24.0,236.0,28.7,990.3,0.0,SSE,2.2,26-Jun-2016,800.0
3,113.6,244.0,7.7,111.8,37.5,24.2,1007.8,0.0,NE,1.0,28-Aug-2015,800.0
6,21.0,46.0,13.0,73.0,6.0,-3.15,1022.0,0.0,NW,0.8,6-Feb-2018,1000.0
21,9.0,17.0,3.0,60.0,7.0,6.2,1020.0,0.0,WNW,0.0,2-Nov-2015,400.0
2,162.0,165.0,5.0,68.0,4.0,1.6,1007.6,0.0,N,1.0,12-Feb-2017,4500.0
18,109.0,170.0,13.0,31.0,198.0,25.6,1005.5,0.0,SSW,2.4,29-Apr-2016,1000.0
13,239.0,260.0,65.0,105.0,18.0,1.5,1022.7,0.0,SE,1.2,29-Dec-2016,3400.0
20,114.0,127.0,15.0,37.0,98.0,26.8,994.7,0.0,NE,1.0,22-Jul-2014,1800.0
9,51.0,103.0,15.0,38.0,50.0,9.8,1018.0,0.0,SE,2.5,11-Apr-2017,700.0
15,158.0,158.0,21.0,74.0,24.0,2.6,1021.0,0.0,NE,1.0,5-Jan-2018,3600.0
21,10.0,66.0,2.0,6.0,95.0,15.4,1010.6,0.0,NNE,3.6,4-Apr-2015,200.0
11,96.0,96.0,18.0,49.0,20.0,1.0,1014.0,0.5,SW,1.4,20-Feb-2016,1500.0
19,102.0,107.0,23.0,26.0,165.0,21.6,1006.3,0.0,ESE,1.8,4-May-2014,700.0
15,34.0,66.0,4.0,31.0,179.0,30.7,1006.5,0.0,WSW,4.3,3-Jun-2016,400.0
3,16.0,31.0,4.0,24.0,41.0,13.0,1005.8,0.5,WSW,0.8,16-Apr-2017,300.0
8,71.0,84.0,2.0,59.0,53.0,27.2,997.2,0.0,NE,1.8,29-Jul-2016,700.0
4,18.0,18.0,2.0,12.0,83.0,19.2,994.6,0.0,N,1.9,13-Jun-2017,300.0
19,71.0,125.0,43.0,90.0,2.0,-4.0,1025.0,0.0,SSW,0.4,7-Jan-2016,2300.0
16,160.0,160.0,3.0,41.0,183.0,20.0,995.1,1.5,SE,1.0,17-Jun-2015,1000.0
2,9.0,16.0,7.0,33.0,82.0,8.6,1016.0,0.0,NNE,0.9,28-Feb-2018,400.0
0,42.0,98.0,26.0,84.0,2.0,26.3,997.8,0.0,NE,0.5,26-Jul-2014,1000.0
9,119.0,119.0,12.0,69.0,2.0,0.0,1016.0,0.0,W,0.7,25-Jan-2016,2300.0
16,9.0,32.0,9.0,15.0,50.0,5.0,1022.3,0.0,ENE,1.8,25-Jan-2015,300.0
7,74.0,89.0,5.0,45.0,45.0,23.8,1005.2,0.0,NW,0.9,9-Jul-2016,700.0
4,11.0,6.6,2.0,9.0,,5.3,1025.4,0.1,NE,4.8,13-Apr-2016,300.0
16,24.0,60.0,10.0,14.0,107.0,20.8,996.4,0.0,NNW,2.3,16-Apr-2014,300.0
6,76.0,150.0,11.0,79.0,2.0,8.6,1018.3,0.0,ENE,1.5,22-Oct-2015,1400.0
18,10.0,51.0,2.0,20.0,93.0,22.6,1005.2,0.0,SSW,2.6,7-Jun-2016,300.0
17,111.0,164.0,42.0,104.0,33.0,7.8,1006.3,0.0,E,1.5,12-Mar-2017,1700.0
0,40.0,109.0,8.0,72.0,26.0,17.0,1008.2,0.0,NE,1.6,30-Apr-2014,600.0
9,135.0,141.0,55.0,83.0,19.0,23.0,1013.3,0.0,SSE,1.6,16-May-2014,1000.0
19,60.0,73.0,4.0,14.0,131.0,28.4,995.8,0.0,ESE,2.5,12-Aug-2014,600.0
3,88.0,191.0,30.0,89.0,2.0,13.4,1014.4,0.0,SW,1.2,11-Apr-2015,1500.0
7,91.0,104.0,7.0,38.0,68.0,25.5,994.9,0.0,SSE,1.9,25-Jun-2015,1300.0
1,18.0,18.0,2.0,18.0,58.0,6.7,1020.0,0.0,N,2.0,22-Nov-2015,400.0
20,48.0,86.0,2.0,40.0,102.0,21.6,1003.3,0.0,NE,0.5,28-Apr-2016,700.0
18,,,,,,28.8,997.7,0.0,WSW,1.2,6-Sep-2017,1222.923
16,87.0,261.0,22.0,45.0,66.0,14.6,1017.3,0.0,SW,3.4,22-Mar-2017,1600.0
5,11.0,19.0,8.0,12.0,68.0,-2.2,1027.0,0.0,N,2.3,5-Feb-2017,400.0
18,57.0,105.0,15.0,43.0,262.0,32.6,999.0,0.0,WNW,2.5,14-Jul-2016,900.0
14,83.0,93.0,5.0,16.0,241.0,30.5,999.9,0.0,S,1.9,27-May-2016,800.0
6,44.0,85.0,15.0,50.0,21.0,5.1,1015.5,0.0,NE,1.4,7-Mar-2017,1200.0
3,20.0,34.0,11.0,44.0,38.0,-5.0,1018.3,0.0,WNW,0.9,14-Jan-2017,700.0
23,79.0,150.0,3.0,53.0,113.0,26.5,1005.8,0.0,W,0.6,9-Aug-2016,1100.0
6,9.0,63.0,3.0,5.0,81.0,0.3,1021.75,0.0,NE,7.2,29-Jan-2018,200.0
10,163.0,518.0,46.0,88.0,9.0,16.6,1006.3,0.0,NNW,4.3,17-Mar-2015,1900.0
22,49.0,49.0,2.0,55.0,62.0,23.3,1001.2,0.0,E,0.8,16-Jul-2017,1000.0
20,436.0,674.0,7.0,189.0,2.0,-2.8,1007.4,0.0,ENE,0.9,25-Dec-2016,7800.0
10,56.0,68.0,39.0,42.0,8.0,1.5,1019.1,0.0,S,1.3,28-Feb-2015,1200.0
13,28.0,39.0,36.0,34.0,39.0,7.1,1016.7,0.0,WNW,2.9,16-Jan-2015,700.0
7,11.0,23.0,3.0,14.0,64.0,-1.2,1027.7,0.0,NE,3.0,8-Mar-2017,300.0
8,65.0,122.0,33.0,63.0,2.0,-6.1,1015.0,0.0,W,0.9,17-Dec-2015,1500.0
1,5.0,15.0,2.0,6.0,65.0,22.8,998.3,0.0,ESE,0.4,18-Jun-2016,300.0
8,113.0,184.0,71.0,77.0,84.0,3.1,1017.5,0.0,NE,1.8,11-Mar-2014,2600.0
21,7.0,30.0,8.0,28.0,68.0,16.1,1017.9,0.0,WNW,2.4,26-Mar-2017,300.0
7,12.0,27.0,2.0,29.0,2.0,21.2,997.7,0.0,E,0.7,2-Sep-2017,500.0
4,23.0,52.0,2.0,36.0,2.0,19.5,998.0,0.0,SW,0.7,5-Aug-2015,700.0
22,95.0,129.0,7.7112,128.0,1.0,16.9,1013.1,0.0,E,0.6,12-Oct-2014,1200.0
1,160.0,116.0,3.0,36.0,22.0,7.9,1004.1,0.0,SE,0.7,24-Apr-2014,900.0
15,51.0,55.0,5.0,3.0,171.0,29.8,995.3,0.0,WNW,0.5,12-Aug-2014,600.0
4,29.0,47.0,19.0,55.0,,2.6,1024.2,0.0,NNE,0.0,11-Nov-2014,500.0
11,111.0,130.0,18.0,53.0,101.0,25.3,999.2,0.0,NE,1.2,19-May-2015,900.0
9,232.0,302.0,32.0,109.0,2.0,2.6,1024.0,0.0,NE,1.0,29-Nov-2015,4200.0
10,17.0,34.0,5.0,63.0,18.0,11.1,1025.8,0.0,SSE,1.4,25-Oct-2016,800.0
4,87.0,186.0,4.0,118.0,,10.0,996.0,0.0,ESE,0.4,15-Apr-2016,1200.0
2,66.0,67.0,17.0,22.0,103.0,23.7,1000.2,0.0,SW,2.3,4-Jun-2017,900.0
1,13.0,13.0,2.0,49.0,15.0,17.5,1004.1,0.0,NW,1.1,6-Sep-2016,200.0
16,118.0,214.0,45.0,24.0,366.0,34.0,995.9,0.0,SE,1.3,30-May-2015,1200.0
2,12.0,12.0,18.0,25.0,25.0,13.2,1009.0,0.0,NW,2.5,1-Nov-2015,600.0
10,127.0,263.0,53.0,104.0,8.0,24.4,996.8,0.0,N,3.3,13-Apr-2014,1300.0
9,118.0,118.0,8.0,81.0,45.0,29.7,1004.4,0.0,NNW,1.1,27-Jul-2015,800.0
13,223.0,249.0,164.0,126.0,1.0,3.7,1008.1,0.0,ENE,1.5,23-Jan-2015,3600.0
18,266.0,272.0,31.0,111.0,86.0,16.8,1015.6,0.0,NE,0.0,5-Oct-2014,1800.0
16,6.0,37.0,2.0,8.0,67.0,8.0,1021.0,0.0,WNW,4.6,12-Nov-2015,200.0
2,13.0,26.0,6.0,46.0,41.5548,5.1,1016.4,0.0,NNW,2.4,10-Apr-2014,400.0
18,12.0,12.0,2.0,13.0,95.0,24.8,1006.4,0.0,N,3.4,6-May-2017,200.0
10,181.0,242.0,51.0,106.0,14.0,17.3,1011.4,0.0,S,1.2,31-Mar-2015,2800.0
7,204.0,234.0,76.0,46.0,106.0,22.3,1004.1,0.0,SSW,2.2,4-Jun-2014,2399.0
9,123.0,176.0,5.0,31.0,72.0,26.3,995.7,0.0,ESE,1.3,16-Jul-2015,1000.0
10,158.0,227.0,16.0,92.0,4.0,4.1,1027.7,0.0,E,1.0,9-Nov-2017,3800.0
19,69.0,72.0,8.0,,35.0,23.7,992.9,0.0,SE,0.6,28-Aug-2014,2000.0
10,6.0,29.0,3.0,11.0,87.0,22.8,1015.4,0.0,WNW,2.1,7-May-2017,200.0
1,11.0,37.0,2.0,32.0,58.0,19.0,1012.3,0.0,W,1.0,7-May-2017,200.0
13,278.0,306.0,53.0,42.0,198.0,30.6,1007.3,0.0,SW,2.7,6-May-2014,1600.0
12,86.0,94.0,63.0,57.0,25.0,6.3,1017.0,0.0,ENE,1.1,10-Mar-2015,1500.0
0,75.0,91.0,4.0,12.0,126.0,23.7,997.6,0.0,NE,0.4,23-Jun-2016,900.0
10,130.0,151.0,46.0,96.0,3.0,3.5,1017.3,0.0,SE,1.2,4-Jan-2018,4100.0
16,39.0,91.0,18.0,60.0,167.0,31.1,989.5,0.0,SW,2.3,18-Jun-2014,500.0
10,76.0,185.0,47.0,63.0,58.0,19.1,1002.0,0.0,NE,3.3,16-Apr-2014,1100.0
13,,,14.0,40.0,83.0,22.3,1013.0,0.0,ESE,1.6,4-Oct-2016,1200.0
10,139.0,161.0,69.0,90.0,24.0,1.4,1024.4,0.0,E,0.9,5-Mar-2016,2800.0
9,15.0,51.0,10.0,37.0,64.0,22.6,1009.8,0.0,E,2.2,30-Apr-2014,400.0
17,83.0,93.0,34.0,42.0,56.0,0.9,1018.9,0.0,SE,2.1,18-Feb-2015,1000.0
5,8.0,15.0,8.0,18.0,40.0,-4.5,1026.9,0.0,NNE,3.2,29-Dec-2017,700.0
9,12.0,19.0,3.0,2.0,44.0,15.6,1018.3,0.0,NW,4.3,8-Oct-2016,400.0
20,115.0,115.0,7.0,34.0,205.0,30.0,999.3,0.0,SW,2.0,27-Jul-2015,700.0
16,66.0,99.0,26.0,20.0,144.0,23.5,1009.2,0.0,SW,2.8,4-May-2014,400.0
7,138.0,178.0,87.0,99.0,1.0,-8.6,1025.4,0.0,NNW,0.6,23-Dec-2014,3200.0
15,147.0,185.0,92.0,115.0,,12.1,1013.1,0.0,NNE,1.1,8-Nov-2014,2400.0
